date,year,month,int,oel,cot,mis,ora,rap
1961-05-01,1961,5,30,15,0,51,,3
1961-04-30,1961,4,0,0,8,0,,18
1961-04-29,1961,4,0,0,0,0,,0
1961-04-28,1961,4,0,0,0,0,,0
1961-04-27,1961,4,0,0,0,10,,0
1961-04-26,1961,4,10,0,0,0,,5
1961-04-25,1961,4,0,0,0,0,,0
1961-04-24,1961,4,0,0,8,0,,25
1961-04-23,1961,4,0,18,38,0,,0
1961-04-22,1961,4,0,0,0,0,,132
1961-04-21,1961,4,109,56,23,66,,0
1961-04-20,1961,4,0,0,0,0,,8
1961-04-19,1961,4,0,0,0,0,,0
1961-04-18,1961,4,0,0,0,0,,0
1961-04-17,1961,4,0,0,0,0,,0
1961-04-16,1961,4,0,0,0,0,,0
1961-04-15,1961,4,0,0,0,0,,0
1961-04-14,1961,4,79,0,0,0,,51
1961-04-13,1961,4,0,0,0,5,,0
1961-04-12,1961,4,0,0,0,0,,0
1961-04-11,1961,4,30,23,13,51,,33
1961-04-10,1961,4,18,0,0,0,,71
1961-04-09,1961,4,0,0,0,0,,0
1961-04-08,1961,4,25,5,0,0,,3
1961-04-07,1961,4,0,0,0,0,,0
1961-04-06,1961,4,0,0,5,0,,3
1961-04-05,1961,4,0,0,0,0,,0
1961-04-04,1961,4,8,8,0,0,,30
1961-04-03,1961,4,0,0,0,0,,5
1961-04-02,1961,4,0,0,0,0,,5
1961-04-01,1961,4,0,0,0,0,,0
1961-03-31,1961,3,0,0,0,0,,0
1961-03-30,1961,3,0,0,0,0,,0
1961-03-29,1961,3,0,0,0,0,,0
1961-03-28,1961,3,0,0,0,0,,0
1961-03-27,1961,3,0,0,0,0,,0
1961-03-26,1961,3,25,41,38,0,,20
1961-03-25,1961,3,0,0,0,0,,0
1961-03-24,1961,3,0,0,0,0,,0
1961-03-23,1961,3,0,0,0,0,,0
1961-03-22,1961,3,0,0,0,0,,0
1961-03-21,1961,3,0,0,0,0,,0
1961-03-20,1961,3,0,0,0,0,,0
1961-03-19,1961,3,0,0,0,0,,0
1961-03-18,1961,3,152,157,66,0,,0
1961-03-17,1961,3,5,0,0,0,,0
1961-03-16,1961,3,0,0,0,0,,0
1961-03-15,1961,3,0,0,0,0,,0
1961-03-14,1961,3,0,0,0,0,,0
1961-03-13,1961,3,0,0,0,0,,0
1961-03-12,1961,3,66,97,130,0,,71
1961-03-11,1961,3,0,0,0,0,,0
1961-03-10,1961,3,0,0,0,0,,0
1961-03-09,1961,3,0,0,0,0,,0
1961-03-08,1961,3,0,0,0,0,,0
1961-03-07,1961,3,0,46,36,0,,0
1961-03-06,1961,3,0,0,5,25,,0
1961-03-05,1961,3,48,0,0,25,,28
1961-03-04,1961,3,8,8,10,25,,25
1961-03-03,1961,3,25,0,0,13,,43
1961-03-02,1961,3,0,0,0,0,,3
1961-03-01,1961,3,0,0,0,0,,0
1961-02-28,1961,2,0,0,0,0,,0
1961-02-27,1961,2,0,0,0,0,,0
1961-02-26,1961,2,0,0,0,0,,0
1961-02-25,1961,2,0,0,0,0,,0
1961-02-24,1961,2,0,0,0,0,,0
1961-02-23,1961,2,0,0,0,0,,0
1961-02-22,1961,2,0,0,0,0,,0
1961-02-21,1961,2,0,0,0,0,,0
1961-02-20,1961,2,0,0,0,0,,0
1961-02-19,1961,2,0,0,0,0,,0
1961-02-18,1961,2,13,13,0,13,,5
1961-02-17,1961,2,61,28,15,0,,28
1961-02-16,1961,2,0,0,0,0,,0
1961-02-15,1961,2,0,0,0,0,,0
1961-02-14,1961,2,0,0,0,0,,0
1961-02-13,1961,2,0,8,0,0,,0
1961-02-12,1961,2,0,0,0,0,,15
1961-02-11,1961,2,0,0,0,0,,0
1961-02-10,1961,2,0,0,0,0,,0
1961-02-09,1961,2,0,0,0,0,,0
1961-02-08,1961,2,0,0,0,0,,0
1961-02-07,1961,2,0,0,0,0,,0
1961-02-06,1961,2,0,0,0,0,,0
1961-02-05,1961,2,0,0,0,0,,0
1961-02-04,1961,2,0,0,0,0,,0
1961-02-03,1961,2,0,0,0,0,,0
1961-02-02,1961,2,0,0,8,5,,0
1961-02-01,1961,2,8,10,10,25,,8
1961-01-31,1961,1,0,0,0,0,,0
1961-01-30,1961,1,0,0,0,0,,0
1961-01-29,1961,1,0,0,0,0,,0
1961-01-28,1961,1,0,0,0,0,,0
1961-01-27,1961,1,0,0,0,0,,0
1961-01-26,1961,1,0,0,0,0,,0
1961-01-25,1961,1,0,0,0,0,,0
1961-01-24,1961,1,0,0,0,0,,0
1961-01-23,1961,1,0,0,0,0,,0
1961-01-22,1961,1,0,0,0,0,,0
1961-01-21,1961,1,0,0,0,0,,0
1961-01-20,1961,1,0,0,0,0,,0
1961-01-19,1961,1,0,0,0,0,,0
1961-01-18,1961,1,0,0,0,0,,0
1961-01-17,1961,1,0,0,0,0,,0
1961-01-16,1961,1,0,0,0,0,,0
1961-01-15,1961,1,0,0,0,0,,0
1961-01-14,1961,1,0,0,0,0,,0
1961-01-13,1961,1,0,0,0,0,,0
1961-01-12,1961,1,0,0,0,0,,0
1961-01-11,1961,1,0,0,0,0,,0
1961-01-10,1961,1,0,0,0,0,,0
1961-01-09,1961,1,0,0,0,0,,0
1961-01-08,1961,1,0,0,0,0,,0
1961-01-07,1961,1,0,0,0,0,,0
1961-01-06,1961,1,0,0,0,0,,0
1961-01-05,1961,1,0,0,0,0,,0
1961-01-04,1961,1,0,0,0,0,,0
1961-01-03,1961,1,0,0,0,0,,0
1961-01-02,1961,1,0,0,0,0,,0
1961-01-01,1961,1,15,0,20,8,,25
1960-12-31,1960,12,0,0,0,15,,20
1960-12-30,1960,12,0,0,0,0,,0
1960-12-29,1960,12,0,0,0,0,,0
1960-12-28,1960,12,0,0,0,0,,0
1960-12-27,1960,12,18,8,5,13,,8
1960-12-26,1960,12,0,0,0,0,,0
1960-12-25,1960,12,0,0,0,0,,0
1960-12-24,1960,12,0,0,0,0,,0
1960-12-23,1960,12,0,0,0,0,,0
1960-12-22,1960,12,0,0,0,0,,10
1960-12-21,1960,12,18,5,0,0,,3
1960-12-20,1960,12,5,0,28,0,,33
1960-12-19,1960,12,13,0,0,0,,3
1960-12-18,1960,12,0,0,0,0,,0
1960-12-17,1960,12,0,0,0,0,,0
1960-12-16,1960,12,0,0,0,0,,0
1960-12-15,1960,12,0,0,0,0,,0
1960-12-14,1960,12,0,0,0,0,,0
1960-12-13,1960,12,0,0,0,0,,0
1960-12-12,1960,12,0,0,0,0,,0
1960-12-11,1960,12,0,0,0,0,,0
1960-12-10,1960,12,0,0,0,0,,0
1960-12-09,1960,12,0,0,0,0,,0
1960-12-08,1960,12,0,0,0,0,,0
1960-12-07,1960,12,0,0,0,0,,0
1960-12-06,1960,12,0,0,0,0,,0
1960-12-05,1960,12,13,15,20,25,,0
1960-12-04,1960,12,185,8,15,13,,127
1960-12-03,1960,12,5,0,0,0,,0
1960-12-02,1960,12,0,0,0,0,,0
1960-12-01,1960,12,0,0,0,0,,0
1960-11-30,1960,11,0,0,0,,,0
1960-11-29,1960,11,0,0,0,,,0
1960-11-28,1960,11,102,8,56,,,3
1960-11-27,1960,11,0,0,0,,,15
1960-11-26,1960,11,0,0,0,,,0
1960-11-25,1960,11,0,0,0,,,0
1960-11-24,1960,11,0,0,0,,,0
1960-11-23,1960,11,0,0,0,,,0
1960-11-22,1960,11,0,0,0,,,0
1960-11-21,1960,11,0,0,0,,,0
1960-11-20,1960,11,0,0,0,,,0
1960-11-19,1960,11,0,0,0,,,0
1960-11-18,1960,11,0,0,0,,,0
1960-11-17,1960,11,0,0,0,,,0
1960-11-16,1960,11,0,0,0,,,0
1960-11-15,1960,11,0,0,0,,,0
1960-11-14,1960,11,0,0,0,,,0
1960-11-13,1960,11,0,0,0,,,0
1960-11-12,1960,11,0,0,0,,,0
1960-11-11,1960,11,0,0,0,,,0
1960-11-10,1960,11,0,0,0,,,0
1960-11-09,1960,11,0,0,0,,,0
1960-11-08,1960,11,97,13,48,,,0
1960-11-07,1960,11,3,0,0,,,38
1960-11-06,1960,11,0,0,0,,,0
1960-11-05,1960,11,0,0,0,,,0
1960-11-04,1960,11,69,48,13,,,5
1960-11-03,1960,11,33,10,23,,,38
1960-11-02,1960,11,0,0,0,,,0
1960-11-01,1960,11,0,0,0,,,0
1960-10-31,1960,10,0,0,0,,,0
1960-10-30,1960,10,0,0,0,,,0
1960-10-29,1960,10,33,0,0,,,0
1960-10-28,1960,10,0,0,0,,,0
1960-10-27,1960,10,0,0,0,,,0
1960-10-26,1960,10,0,0,0,,,0
1960-10-25,1960,10,0,0,0,,,0
1960-10-24,1960,10,0,0,0,,,0
1960-10-23,1960,10,0,0,0,,,0
1960-10-22,1960,10,0,0,0,,,0
1960-10-21,1960,10,0,0,0,,,0
1960-10-20,1960,10,0,0,0,,,0
1960-10-19,1960,10,0,0,0,,,0
1960-10-18,1960,10,0,0,0,,,0
1960-10-17,1960,10,0,0,0,,,0
1960-10-16,1960,10,0,0,0,,,0
1960-10-15,1960,10,0,0,0,,,0
1960-10-14,1960,10,3,0,0,,,0
1960-10-13,1960,10,0,0,0,,,0
1960-10-12,1960,10,0,0,0,,,0
1960-10-11,1960,10,0,0,0,,,0
1960-10-10,1960,10,0,0,0,,,0
1960-10-09,1960,10,0,0,0,,,0
1960-10-08,1960,10,0,0,0,,,0
1960-10-07,1960,10,0,0,0,,,0
1960-10-06,1960,10,0,0,0,,,0
1960-10-05,1960,10,0,0,0,,,0
1960-10-04,1960,10,0,0,0,,,0
1960-10-03,1960,10,0,0,0,,,0
1960-10-02,1960,10,0,0,0,,,0
1960-10-01,1960,10,0,0,0,,,0
1960-09-30,1960,9,0,0,0,0,,0
1960-09-29,1960,9,0,0,0,0,,0
1960-09-28,1960,9,0,0,0,0,,0
1960-09-27,1960,9,0,0,0,0,,0
1960-09-26,1960,9,51,0,0,0,,0
1960-09-25,1960,9,0,0,0,0,,0
1960-09-24,1960,9,0,0,0,0,,0
1960-09-23,1960,9,0,8,0,127,,0
1960-09-22,1960,9,33,46,61,51,,145
1960-09-21,1960,9,0,0,0,0,,3
1960-09-20,1960,9,0,0,0,0,,0
1960-09-19,1960,9,0,0,0,0,,0
1960-09-18,1960,9,0,0,0,0,,0
1960-09-17,1960,9,13,0,0,0,,5
1960-09-16,1960,9,0,0,0,0,,0
1960-09-15,1960,9,41,0,0,0,,0
1960-09-14,1960,9,0,3,0,0,,0
1960-09-13,1960,9,0,0,0,0,,0
1960-09-12,1960,9,0,0,0,0,,0
1960-09-11,1960,9,0,0,0,0,,0
1960-09-10,1960,9,0,0,0,0,,0
1960-09-09,1960,9,0,0,0,0,,0
1960-09-08,1960,9,0,20,81,25,,0
1960-09-07,1960,9,0,13,0,25,,20
1960-09-06,1960,9,0,0,0,0,,0
1960-09-05,1960,9,0,0,0,0,,0
1960-09-04,1960,9,0,0,0,0,,0
1960-09-03,1960,9,0,0,0,0,,0
1960-09-02,1960,9,0,0,0,0,,0
1960-09-01,1960,9,0,0,0,0,,0
1960-08-31,1960,8,0,0,0,0,,0
1960-08-30,1960,8,0,0,0,0,,0
1960-08-29,1960,8,0,0,0,0,,0
1960-08-28,1960,8,0,5,0,20,,0
1960-08-27,1960,8,0,25,10,0,,0
1960-08-26,1960,8,0,0,0,0,,0
1960-08-25,1960,8,23,71,122,533,,3
1960-08-24,1960,8,112,140,0,0,,46
1960-08-23,1960,8,0,0,0,0,,0
1960-08-22,1960,8,0,0,0,0,,0
1960-08-21,1960,8,0,0,0,0,,0
1960-08-20,1960,8,0,0,0,0,,0
1960-08-19,1960,8,0,0,0,0,,0
1960-08-18,1960,8,25,15,0,0,,0
1960-08-17,1960,8,61,178,124,165,,43
1960-08-16,1960,8,0,0,0,0,,36
1960-08-15,1960,8,28,0,0,0,,5
1960-08-14,1960,8,0,0,0,0,,46
1960-08-13,1960,8,0,0,0,0,,0
1960-08-12,1960,8,0,0,0,0,,0
1960-08-11,1960,8,0,0,0,0,,0
1960-08-10,1960,8,0,0,0,0,,0
1960-08-09,1960,8,0,0,0,0,,0
1960-08-08,1960,8,0,36,28,51,,18
1960-08-07,1960,8,0,0,0,0,,53
1960-08-06,1960,8,0,147,122,0,,66
1960-08-05,1960,8,0,0,0,0,,0
1960-08-04,1960,8,0,0,0,0,,0
1960-08-03,1960,8,0,0,0,0,,0
1960-08-02,1960,8,0,0,0,0,,0
1960-08-01,1960,8,0,0,0,0,,0
1960-07-31,1960,7,0,0,0,0,,0
1960-07-30,1960,7,0,0,0,0,,0
1960-07-29,1960,7,0,10,0,0,,0
1960-07-28,1960,7,0,10,0,0,,0
1960-07-27,1960,7,0,0,0,0,,0
1960-07-26,1960,7,0,0,0,0,,0
1960-07-25,1960,7,0,0,0,58,,0
1960-07-24,1960,7,0,0,0,0,,0
1960-07-23,1960,7,0,0,0,0,,0
1960-07-22,1960,7,0,0,0,0,,0
1960-07-21,1960,7,0,0,0,0,,0
1960-07-20,1960,7,0,0,0,0,,0
1960-07-19,1960,7,0,0,0,0,,0
1960-07-18,1960,7,0,0,0,0,,0
1960-07-17,1960,7,64,127,0,0,,0
1960-07-16,1960,7,0,0,30,51,,0
1960-07-15,1960,7,0,10,18,0,,51
1960-07-14,1960,7,130,0,0,0,,74
1960-07-13,1960,7,5,0,0,0,,0
1960-07-12,1960,7,69,76,538,132,,0
1960-07-11,1960,7,0,0,0,0,,53
1960-07-10,1960,7,0,0,0,0,,0
1960-07-09,1960,7,0,0,0,0,,0
1960-07-08,1960,7,,0,0,51,,0
1960-07-07,1960,7,0,0,0,0,,0
1960-07-06,1960,7,0,0,0,0,,0
1960-07-05,1960,7,0,0,0,0,,0
1960-07-04,1960,7,0,0,0,0,,0
1960-07-03,1960,7,8,0,0,0,,0
1960-07-02,1960,7,0,0,0,0,,0
1960-07-01,1960,7,0,0,0,0,,0
1960-06-30,1960,6,41,0,69,0,,33
1960-06-29,1960,6,61,0,25,0,,69
1960-06-28,1960,6,0,0,0,0,,0
1960-06-27,1960,6,25,0,41,0,,15
1960-06-26,1960,6,0,0,0,127,,8
1960-06-25,1960,6,0,0,0,0,,0
1960-06-24,1960,6,0,0,0,0,,0
1960-06-23,1960,6,0,0,0,0,,0
1960-06-22,1960,6,0,0,0,0,,0
1960-06-21,1960,6,0,147,137,0,,0
1960-06-20,1960,6,0,0,0,0,,241
1960-06-19,1960,6,43,86,84,173,,53
1960-06-18,1960,6,0,0,0,0,,0
1960-06-17,1960,6,0,0,0,0,,0
1960-06-16,1960,6,0,30,48,15,,20
1960-06-15,1960,6,30,109,64,28,,51
1960-06-14,1960,6,0,0,0,0,,0
1960-06-13,1960,6,18,89,74,0,,5
1960-06-12,1960,6,122,508,152,0,,10
1960-06-11,1960,6,0,0,0,13,,8
1960-06-10,1960,6,0,0,0,0,,0
1960-06-09,1960,6,13,8,28,76,,30
1960-06-08,1960,6,0,0,0,0,,5
1960-06-07,1960,6,0,0,0,0,,0
1960-06-06,1960,6,0,5,0,0,,0
1960-06-05,1960,6,107,86,69,0,,8
1960-06-04,1960,6,0,0,0,0,,0
1960-06-03,1960,6,0,0,0,0,,0
1960-06-02,1960,6,0,0,0,0,,0
1960-06-01,1960,6,0,0,0,0,,0
1960-05-31,1960,5,0,0,23,140,,0
1960-05-30,1960,5,0,0,0,0,,0
1960-05-29,1960,5,0,0,0,0,,0
1960-05-28,1960,5,53,0,25,89,,25
1960-05-27,1960,5,0,0,0,0,,28
1960-05-26,1960,5,0,0,0,0,,0
1960-05-25,1960,5,140,328,480,218,,8
1960-05-24,1960,5,107,86,168,236,,74
1960-05-23,1960,5,0,0,0,0,,338
1960-05-22,1960,5,0,0,0,0,,0
1960-05-21,1960,5,0,0,0,0,,0
1960-05-20,1960,5,0,0,0,0,,0
1960-05-19,1960,5,0,0,0,25,,0
1960-05-18,1960,5,10,81,41,102,,46
1960-05-17,1960,5,36,137,18,0,,25
1960-05-16,1960,5,0,64,0,76,,0
1960-05-15,1960,5,0,18,13,0,,0
1960-05-14,1960,5,0,0,0,0,,0
1960-05-13,1960,5,0,0,0,0,,0
1960-05-12,1960,5,0,0,0,0,,0
1960-05-11,1960,5,0,0,0,0,,0
1960-05-10,1960,5,0,0,0,0,,0
1960-05-09,1960,5,0,0,0,0,,0
1960-05-08,1960,5,0,0,0,0,,0
1960-05-07,1960,5,0,0,0,0,,0
1960-05-06,1960,5,0,0,0,13,,0
1960-05-05,1960,5,81,41,20,419,,23
1960-05-04,1960,5,8,0,0,0,,0
1960-05-03,1960,5,0,0,0,0,,0
1960-05-02,1960,5,0,0,0,0,,0
1960-05-01,1960,5,0,0,0,0,,0
1960-04-30,1960,4,0,0,0,0,,0
1960-04-29,1960,4,18,69,58,13,,18
1960-04-28,1960,4,89,84,36,38,,104
1960-04-27,1960,4,246,0,0,114,,0
1960-04-26,1960,4,0,0,0,0,,0
1960-04-25,1960,4,0,0,0,0,,20
1960-04-24,1960,4,15,8,20,13,,18
1960-04-23,1960,4,0,0,0,305,,0
1960-04-22,1960,4,0,0,0,0,,0
1960-04-21,1960,4,0,0,0,0,,0
1960-04-20,1960,4,0,0,0,38,,0
1960-04-19,1960,4,0,0,0,0,,0
1960-04-18,1960,4,0,0,0,0,,0
1960-04-17,1960,4,0,0,0,38,,0
1960-04-16,1960,4,305,191,231,178,,147
1960-04-15,1960,4,0,0,0,0,,0
1960-04-14,1960,4,0,0,0,0,,0
1960-04-13,1960,4,0,0,0,30,,0
1960-04-12,1960,4,0,0,0,0,,0
1960-04-11,1960,4,0,0,0,0,,0
1960-04-10,1960,4,0,0,0,0,,0
1960-04-09,1960,4,0,0,0,0,,0
1960-04-08,1960,4,0,0,0,0,,0
1960-04-07,1960,4,15,0,0,0,,0
1960-04-06,1960,4,0,0,0,0,,0
1960-04-05,1960,4,0,0,0,0,,0
1960-04-04,1960,4,0,0,0,0,,0
1960-04-03,1960,4,0,0,0,0,,0
1960-04-02,1960,4,0,0,0,38,,0
1960-04-01,1960,4,0,0,0,254,,0
1960-03-31,1960,3,23,0,0,0,,28
1960-03-30,1960,3,0,0,0,0,,0
1960-03-29,1960,3,0,0,0,51,,0
1960-03-28,1960,3,0,0,0,0,,0
1960-03-27,1960,3,0,0,0,0,,0
1960-03-26,1960,3,0,0,0,0,,0
1960-03-25,1960,3,0,0,0,0,,0
1960-03-24,1960,3,0,0,0,0,,0
1960-03-23,1960,3,0,0,0,0,,0
1960-03-22,1960,3,0,0,0,0,,3
1960-03-21,1960,3,0,0,0,0,,0
1960-03-20,1960,3,0,0,0,0,,0
1960-03-19,1960,3,0,0,0,0,,0
1960-03-18,1960,3,0,0,0,0,,3
1960-03-17,1960,3,0,3,0,10,,20
1960-03-16,1960,3,25,0,0,0,,28
1960-03-15,1960,3,0,5,23,0,,0
1960-03-14,1960,3,5,8,71,25,,13
1960-03-13,1960,3,0,0,0,0,,0
1960-03-12,1960,3,33,20,38,15,,38
1960-03-11,1960,3,0,0,0,5,,0
1960-03-10,1960,3,8,0,0,0,,5
1960-03-09,1960,3,0,0,0,0,,0
1960-03-08,1960,3,0,23,43,13,,15
1960-03-07,1960,3,0,0,0,0,,18
1960-03-06,1960,3,0,0,0,5,,0
1960-03-05,1960,3,0,0,0,0,,0
1960-03-04,1960,3,0,0,0,0,,0
1960-03-03,1960,3,0,0,0,0,,0
1960-03-02,1960,3,25,18,30,3,,8
1960-03-01,1960,3,64,10,0,0,,20
1960-02-29,1960,2,0,0,,0,,0
1960-02-28,1960,2,0,0,,0,,0
1960-02-27,1960,2,13,3,,8,,8
1960-02-26,1960,2,0,0,,0,,0
1960-02-25,1960,2,0,0,,0,,0
1960-02-24,1960,2,0,0,,0,,0
1960-02-23,1960,2,0,0,,0,,0
1960-02-22,1960,2,20,3,,0,,15
1960-02-21,1960,2,5,0,,0,,23
1960-02-20,1960,2,0,0,,0,,3
1960-02-19,1960,2,0,5,,0,,3
1960-02-18,1960,2,0,0,,0,,8
1960-02-17,1960,2,46,0,,0,,18
1960-02-16,1960,2,61,0,,0,,8
1960-02-15,1960,2,0,0,,0,,0
1960-02-14,1960,2,0,0,,0,,0
1960-02-13,1960,2,0,0,,0,,0
1960-02-12,1960,2,0,0,,0,,0
1960-02-11,1960,2,0,0,,0,,0
1960-02-10,1960,2,15,48,,0,,0
1960-02-09,1960,2,13,25,,64,,64
1960-02-08,1960,2,36,0,,0,,41
1960-02-07,1960,2,0,0,,0,,0
1960-02-06,1960,2,0,0,,0,,0
1960-02-05,1960,2,0,0,,0,,0
1960-02-04,1960,2,0,0,,51,,0
1960-02-03,1960,2,15,86,,152,,0
1960-02-02,1960,2,0,0,,64,,0
1960-02-01,1960,2,43,13,,64,,28
1960-01-31,1960,1,0,0,0,0,,0
1960-01-30,1960,1,0,0,0,0,,0
1960-01-29,1960,1,0,0,0,0,,0
1960-01-28,1960,1,0,0,0,0,,0
1960-01-27,1960,1,0,0,0,0,,0
1960-01-26,1960,1,0,0,0,0,,0
1960-01-25,1960,1,0,0,0,0,,3
1960-01-24,1960,1,0,0,0,0,,0
1960-01-23,1960,1,0,0,0,0,,0
1960-01-22,1960,1,0,0,0,0,,0
1960-01-21,1960,1,0,0,0,0,,3
1960-01-20,1960,1,0,0,0,0,,0
1960-01-19,1960,1,0,0,0,0,,0
1960-01-18,1960,1,0,0,0,0,,0
1960-01-17,1960,1,0,5,0,0,,0
1960-01-16,1960,1,48,5,0,0,,13
1960-01-15,1960,1,0,0,0,0,,0
1960-01-14,1960,1,0,0,0,0,,0
1960-01-13,1960,1,0,0,0,0,,0
1960-01-12,1960,1,0,0,0,0,,0
1960-01-11,1960,1,0,0,0,0,,0
1960-01-10,1960,1,0,0,0,0,,0
1960-01-09,1960,1,0,0,0,0,,0
1960-01-08,1960,1,0,0,0,0,,0
1960-01-07,1960,1,0,0,0,0,,0
1960-01-06,1960,1,0,0,0,0,,0
1960-01-05,1960,1,0,0,0,0,,0
1960-01-04,1960,1,0,0,3,0,,3
1960-01-03,1960,1,0,0,0,0,,0
1960-01-02,1960,1,0,0,46,13,,0
1960-01-01,1960,1,137,33,112,20,,20
1959-12-31,1959,12,0,0,0,0,,18
1959-12-30,1959,12,0,0,0,0,,0
1959-12-29,1959,12,0,0,0,0,,8
1959-12-28,1959,12,0,0,0,0,,0
1959-12-27,1959,12,0,0,0,0,,0
1959-12-26,1959,12,0,0,0,0,,0
1959-12-25,1959,12,0,0,0,0,,0
1959-12-24,1959,12,0,0,0,0,,0
1959-12-23,1959,12,0,0,0,0,,0
1959-12-22,1959,12,0,0,0,0,,0
1959-12-21,1959,12,0,0,0,0,,0
1959-12-20,1959,12,0,0,0,0,,0
1959-12-19,1959,12,0,0,0,0,,0
1959-12-18,1959,12,0,0,0,0,,0
1959-12-17,1959,12,0,0,0,0,,0
1959-12-16,1959,12,0,0,0,0,,0
1959-12-15,1959,12,0,0,0,0,,0
1959-12-14,1959,12,0,0,0,0,,0
1959-12-13,1959,12,0,0,0,0,,0
1959-12-12,1959,12,0,0,0,0,,0
1959-12-11,1959,12,0,0,0,0,,0
1959-12-10,1959,12,0,0,0,0,,0
1959-12-09,1959,12,0,0,0,0,,0
1959-12-08,1959,12,0,0,0,0,,0
1959-12-07,1959,12,0,0,0,0,,0
1959-12-06,1959,12,0,0,0,0,,0
1959-12-05,1959,12,0,0,0,0,,0
1959-12-04,1959,12,102,0,5,0,,3
1959-12-03,1959,12,0,0,0,0,,38
1959-12-02,1959,12,0,0,0,0,,0
1959-12-01,1959,12,0,0,0,0,,0
1959-11-30,1959,11,0,,0,0,,0
1959-11-29,1959,11,28,0,0,0,,3
1959-11-28,1959,11,0,0,0,0,,0
1959-11-27,1959,11,0,0,0,0,,10
1959-11-26,1959,11,0,0,5,0,,8
1959-11-25,1959,11,0,0,0,0,,0
1959-11-24,1959,11,0,0,0,0,,3
1959-11-23,1959,11,0,15,53,0,,71
1959-11-22,1959,11,0,0,0,0,,0
1959-11-21,1959,11,0,0,0,0,,0
1959-11-20,1959,11,0,0,0,0,,0
1959-11-19,1959,11,0,,0,0,,0
1959-11-18,1959,11,0,0,0,0,,0
1959-11-17,1959,11,0,0,0,0,,0
1959-11-16,1959,11,8,0,0,0,,0
1959-11-15,1959,11,0,0,0,0,,3
1959-11-14,1959,11,0,0,0,0,,0
1959-11-13,1959,11,36,3,0,13,,8
1959-11-12,1959,11,206,51,145,38,,61
1959-11-11,1959,11,0,0,0,0,,18
1959-11-10,1959,11,0,18,5,0,,10
1959-11-09,1959,11,0,0,0,0,,0
1959-11-08,1959,11,0,0,0,0,,0
1959-11-07,1959,11,0,0,0,0,,0
1959-11-06,1959,11,0,0,0,0,,0
1959-11-05,1959,11,0,0,0,13,,5
1959-11-04,1959,11,33,5,71,25,,102
1959-11-03,1959,11,0,0,0,0,,0
1959-11-02,1959,11,0,0,0,0,,0
1959-11-01,1959,11,0,0,0,0,,0
1959-10-31,1959,10,0,0,0,0,,0
1959-10-30,1959,10,0,0,0,,,0
1959-10-29,1959,10,23,0,0,,,5
1959-10-28,1959,10,0,0,0,0,,0
1959-10-27,1959,10,0,0,0,0,,0
1959-10-26,1959,10,0,0,0,0,,0
1959-10-25,1959,10,13,0,0,0,,0
1959-10-24,1959,10,0,0,0,0,,0
1959-10-23,1959,10,3,0,0,0,,0
1959-10-22,1959,10,0,0,0,0,,13
1959-10-21,1959,10,0,0,0,0,,0
1959-10-20,1959,10,0,0,0,0,,0
1959-10-19,1959,10,0,0,0,0,,0
1959-10-18,1959,10,0,0,0,0,,0
1959-10-17,1959,10,0,0,0,0,,0
1959-10-16,1959,10,18,0,0,0,,0
1959-10-15,1959,10,0,0,0,0,,0
1959-10-14,1959,10,0,0,0,0,,0
1959-10-13,1959,10,0,0,0,0,,0
1959-10-12,1959,10,18,0,0,0,,0
1959-10-11,1959,10,0,0,0,0,,0
1959-10-10,1959,10,0,0,13,0,,0
1959-10-09,1959,10,0,5,0,0,,23
1959-10-08,1959,10,0,10,0,0,,0
1959-10-07,1959,10,0,8,15,0,,3
1959-10-06,1959,10,0,0,0,0,,0
1959-10-05,1959,10,0,0,0,0,,0
1959-10-04,1959,10,0,0,0,0,,0
1959-10-03,1959,10,0,0,0,0,,0
1959-10-02,1959,10,20,5,0,51,,0
1959-10-01,1959,10,13,0,0,5,,13
1959-09-30,1959,9,0,0,0,0,,0
1959-09-29,1959,9,0,0,0,0,,0
1959-09-28,1959,9,0,0,0,0,,0
1959-09-27,1959,9,0,0,0,0,,0
1959-09-26,1959,9,0,,0,0,,0
1959-09-25,1959,9,231,,48,38,,15
1959-09-24,1959,9,300,5,0,51,,254
1959-09-23,1959,9,79,13,0,0,,0
1959-09-22,1959,9,0,18,8,64,,0
1959-09-21,1959,9,0,0,0,0,,0
1959-09-20,1959,9,0,0,0,0,,0
1959-09-19,1959,9,0,0,0,0,,0
1959-09-18,1959,9,30,236,244,114,,64
1959-09-17,1959,9,64,137,193,127,,64
1959-09-16,1959,9,109,183,216,140,,198
1959-09-15,1959,9,0,0,0,0,,0
1959-09-14,1959,9,0,0,0,0,,0
1959-09-13,1959,9,0,0,0,0,,0
1959-09-12,1959,9,0,0,0,0,,0
1959-09-11,1959,9,0,0,0,0,,0
1959-09-10,1959,9,0,0,0,0,,0
1959-09-09,1959,9,0,0,0,0,,0
1959-09-08,1959,9,0,0,0,0,,0
1959-09-07,1959,9,0,0,0,0,,0
1959-09-06,1959,9,0,0,0,0,,0
1959-09-05,1959,9,0,0,0,0,,0
1959-09-04,1959,9,0,0,0,0,,0
1959-09-03,1959,9,0,0,0,0,,0
1959-09-02,1959,9,0,0,0,0,,0
1959-09-01,1959,9,36,20,114,58,,8
1959-08-31,1959,8,0,0,0,0,,0
1959-08-30,1959,8,0,15,3,0,,5
