date,name,sta_id,year,month,prcp
2017-02-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,3
2017-02-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,51
2017-02-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,3
2017-02-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,3
2017-02-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,5
2017-02-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,25
2017-02-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,0
2017-02-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,18
2017-02-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,2,8
2017-01-31,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,13
2017-01-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,48
2017-01-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,8
2017-01-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,3
2017-01-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,3
2017-01-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2017-01-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,15
2017-01-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2017,1,0
2016-12-31,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,5
2016-12-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,89
2016-12-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,76
2016-12-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,18
2016-12-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,5
2016-12-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,3
2016-12-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-12-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,12,0
2016-11-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,8
2016-11-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,51
2016-11-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-11-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,11,0
2016-10-31,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,10
2016-10-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,53
2016-10-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,13
2016-10-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,41
2016-10-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-10-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,10,0
2016-09-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,10
2016-09-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,104
2016-09-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,3
2016-09-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,5
2016-09-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,23
2016-09-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,5
2016-09-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,5
2016-09-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,15
2016-09-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,28
2016-09-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,15
2016-09-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-09-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,9,0
2016-08-31,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,3
2016-08-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,244
2016-08-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,56
2016-08-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,3
2016-08-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,51
2016-08-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,15
2016-08-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,20
2016-08-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,3
2016-08-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,155
2016-08-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,30
2016-08-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-08-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,8,0
2016-07-31,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,5
2016-07-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,231
2016-07-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,10
2016-07-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,3
2016-07-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,20
2016-07-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,107
2016-07-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,5
2016-07-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,56
2016-07-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,13
2016-07-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,5
2016-07-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,3
2016-07-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,216
2016-07-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,0
2016-07-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,7,46
2016-06-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,8
2016-06-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,3
2016-06-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,300
2016-06-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-06-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,6,0
2016-05-31,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,8
2016-05-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,13
2016-05-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,15
2016-05-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,20
2016-05-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,76
2016-05-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,3
2016-05-20,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,13
2016-05-19,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-18,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-17,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-16,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-15,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-14,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-13,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-12,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-11,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-10,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-09,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,61
2016-05-08,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-07,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,5
2016-05-06,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-05,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-04,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-03,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-02,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-05-01,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,5,0
2016-04-30,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,3
2016-04-29,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,0
2016-04-28,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,3
2016-04-27,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,104
2016-04-26,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,165
2016-04-25,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,0
2016-04-24,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,0
2016-04-23,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,0
2016-04-22,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,0
2016-04-21,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,2016,4,0
